"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25"
"CCIS00281083ST.3.0","DRR127524","DRR127692","CRC_MR_SBJ83H_17","CCMD68973846ST.11.0","MMRS39582183ST.27.0.0","MMRS65742083ST.27.0.0","19.075121251017","24.704792403048","37.2246143203687","50.1718254714416","51.4560603966442","57.3769383343491","DRR127666","SZAXPI017589.133","SZAXPI015226.14","SZAXPI003420.4","MMRS78791111ST.27.0.0","CRC_MR_SBJ27C_17","12.6225313879388","23.1718501091238","38.7055875945786","41.9306526870844","50.6735619744853","51.850793301183"
"CCIS11354283ST.4.0","CCIS50003399ST.4.0","CCIS21126322ST.4.0","SID31452","MMPU72854103ST","CCIS88007743ST.4.0","SID31766","15.474510943416","18.6668741262323","19.7894739521216","21.9639790455987","22.1197682453931","23.2314137946467","CRC_MR_SBJ10C_17","CCIS82146115ST.4.0","CRC_MR_SBJ39C_17","CCMD63399960ST.21.0","MMRS25641480ST.27.0.0","MMRS43939546ST.27.0.0","17.9186549343526","18.3445029570468","19.627819768367","20.9961518289781","23.7236695441726","24.0195612446064"
"CCIS11362406ST.4.0","CCIS88007743ST.4.0","CCIS88317640ST.4.0","SID530050","CCIS79210440ST.3.0","CCIS21126322ST.4.0","SID31700","18.9375158747207","19.1641456937689","22.654177380406","22.7271788374228","23.1013438153801","23.350123367764","SZAXPI017454.20","CCMD46222674ST.21.0","SZAXPI015218.16","CCMD63399960ST.21.0","SID31549","CCMD50071957ST.21.0","20.6243750503573","21.2067100752215","21.5280535121432","22.0685729477622","22.1758022715865","23.6982846066039"
"CCIS21126322ST.4.0","CCIS45571137ST.3.0","CCIS11354283ST.4.0","MMPU72854103ST","SID31452","CCIS50003399ST.4.0","SZAXPI015230.16","16.5067855532142","18.6668741262323","19.3196728556438","20.8588031991891","21.2321169975276","22.1536012740119","CCIS82146115ST.4.0","CCMD63399960ST.21.0","MMRS43939546ST.27.0.0","CCMD50071957ST.21.0","MMRS25641480ST.27.0.0","CCMD46222674ST.21.0","18.3809944731045","19.1834728803442","19.8440617129508","21.3751952346546","21.8673026838726","22.1030473286536"
"CCIS44093303ST.4.0","CCIS79210440ST.3.0","CCIS88007743ST.4.0","CCIS11362406ST.4.0","CCIS88317640ST.4.0","CCIS45571137ST.3.0","SID530050","28.8228910742052","30.0785389223712","31.5728133399401","31.8807193417667","32.0339763254907","32.1039910435073","SZAXPI017454.20","SZAXPI015218.16","CCMD63399960ST.21.0","CCMD50071957ST.21.0","SZAXPI017580.90","CRC_MR_SBJ11C_17","26.4047281549252","28.1929304662818","29.9420705338158","30.1609926350294","30.9587428382162","33.3549224279701"
"CCIS45571137ST.3.0","CCIS21126322ST.4.0","SID31452","MMRS39582183ST.27.0.0","CCIS79210440ST.3.0","CCIS11354283ST.4.0","CCIS11362406ST.4.0","16.5067855532142","19.0652840215744","23.1539624840112","23.1963554672367","24.0098154251673","24.3441179158786","SZAXPI017454.20","CCMD63399960ST.21.0","CCMD50071957ST.21.0","CCMD46222674ST.21.0","SZAXPI015218.16","CRC_MR_SBJ10C_17","21.2511439410776","21.6622961937118","22.8045312179049","24.0120730753906","25.1418497748216","25.8242250762806"
"CCIS50003399ST.4.0","CCIS11354283ST.4.0","CCIS21126322ST.4.0","SID531414","MMPU72854103ST","SZAXPI015230.16","SID31452","15.474510943416","21.2321169975276","23.3515537441152","23.4610378813385","24.2042202800173","25.13338526643","CRC_MR_SBJ10C_17","CCIS82146115ST.4.0","CCMD63399960ST.21.0","CRC_MR_SBJ39C_17","MMRS25641480ST.27.0.0","MMRS43939546ST.27.0.0","22.1591487335931","22.770083350941","23.2487493449648","25.0624358328276","26.2222128765213","26.8893589223563"
"CCIS79210440ST.3.0","MMRS20257302ST.27.0.0","SID31700","CCIS11362406ST.4.0","CCIS45571137ST.3.0","MMRS39582183ST.27.0.0","CCIS88007743ST.4.0","19.8118429001368","21.5278853655532","22.7271788374228","23.1963554672367","23.9555109684139","24.6615606698745","SZAXPI017454.20","CCMD63399960ST.21.0","MMRS78791111ST.27.0.0","CCMD46222674ST.21.0","CCMD50071957ST.21.0","SZAXPI015218.16","21.4557600825093","21.6887864771291","23.070666347531","24.1378354499549","24.1600528306997","24.2140908267624"
"CCIS88007743ST.4.0","CCIS11362406ST.4.0","CCIS88317640ST.4.0","CCIS11354283ST.4.0","SID530050","CRC_MR_SBJ75H_17","CCIS21126322ST.4.0","18.9375158747207","21.5300672014674","22.1197682453931","23.9068162435235","24.3403292958353","24.4841232959831","CRC_MR_SBJ39C_17","CCMD63399960ST.21.0","SZAXPI017454.20","CRC_MR_SBJ10C_17","SZAXPI015218.16","CCMD46222674ST.21.0","20.2730829194575","22.0994871820909","22.6273297894891","22.8494890632613","23.0146921174366","23.609767448626"
"CCIS88317640ST.4.0","CCIS11362406ST.4.0","SID530050","CCIS88007743ST.4.0","CRC_MR_SBJ75H_17","CCIS11354283ST.4.0","SID31700","19.1641456937689","19.2009815012436","21.5300672014674","23.3636506922741","23.7563196384036","24.6669638391676","SZAXPI017454.20","CCMD46222674ST.21.0","SZAXPI015218.16","CCMD63399960ST.21.0","CRC_MR_SBJ11C_17","CCMD50071957ST.21.0","20.215598933576","20.5323841507532","22.439208534164","23.235313452224","23.3829842144368","24.3847008947578"
